gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.4215140339999999,20250904135911152,None,3,1,1,1,-4,-1,0,-1,1757008751152395725
0,1.436270237,20250904135911167,None,-1,0,0,0,0,2,0,-1,1757008751167191028
0,1.43645215,20250904135911167,None,2,0,-1,-1,5,3,1,1,1757008751167408466
0,1.443806171,20250904135911175,None,-3,1,-3,-2,-5,-3,2,-1,1757008751174749135
0,1.443982839,20250904135911175,None,1,-3,-1,-3,-3,2,-1,0,1757008751174932718
0,1.451417923,20250904135911182,None,-3,0,-5,-1,-2,0,-4,0,1757008751182293176
0,1.4516422740000001,20250904135911183,None,-3,-3,-3,2,2,0,0,0,1757008751182747125
0,1.465883016,20250904135911197,None,-4,0,0,-1,-3,-4,-1,-3,1757008751196946620
0,1.466007471,20250904135911197,None,1,2,2,-1,1,1,5,0,1757008751197068691
0,1.473322868,20250904135911204,None,-3,-1,-1,-5,-2,-3,-1,-4,1757008751204476356
0,1.473498344,20250904135911204,None,0,-1,0,2,2,2,-1,4,1757008751204677820
0,1.488712072,20250904135911220,None,0,1,-2,-1,-3,-2,1,-4,1757008751219664812
0,1.488940954,20250904135911220,None,-1,0,-1,-4,4,3,-2,-3,1757008751219857931
0,1.495974063,20250904135911227,None,-1,-3,1,-3,-3,-7,-2,-2,1757008751227170467
0,1.496063232,20250904135911227,None,0,1,-1,2,-2,0,2,-1,1757008751227385282
0,1.503546714,20250904135911235,None,4,-2,-2,-1,-3,1,-1,-4,1757008751234757423
0,1.503657341,20250904135911235,None,1,-1,-4,-1,-2,-1,0,-2,1757008751234957218
0,1.51864767,20250904135911250,None,1,0,-1,-3,0,-1,-3,1,1757008751249691963
0,1.518854856,20250904135911250,None,-2,3,1,-2,-3,-2,-5,3,1757008751249876022
0,1.52615261,20250904135911257,None,-2,1,2,4,-2,1,-8,-6,1757008751257133722
0,1.526296377,20250904135911257,None,0,0,-3,-1,4,2,6,1,1757008751257333755
0,1.533756256,20250904135911265,None,-3,-3,-1,-2,-6,2,3,-1,1757008751264693260
