gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.491060972,20250904112308515,None,0,228.6891632080078,-2,-1,0,-1,0,0,-1,0,1756999388515516042
0,0.491208076,20250904112308515,None,0,228.6891632080078,1,0,-2,-2,-1,1,-4,-1,1756999388515661478
0,0.498385429,20250904112308523,None,0,230.59292602539062,-2,-2,1,-2,-3,-4,-3,-2,1756999388522878408
0,0.498472929,20250904112308523,None,0,230.59292602539062,0,-3,1,0,0,-1,-1,-2,1756999388522997617
0,0.513496399,20250904112308538,None,0,228.92713928222656,4,0,-2,2,-1,1,0,4,1756999388537951707
0,0.513642311,20250904112308538,None,0,228.92713928222656,0,0,-3,-1,-2,-4,2,0,1756999388538087368
0,0.520946979,20250904112308545,None,0,229.87901306152344,-3,2,-2,-1,-4,-2,-2,2,1756999388545444965
0,0.521246433,20250904112308545,None,0,229.87901306152344,0,-1,5,-3,-4,-3,1,-1,1756999388545653820
0,0.52862525,20250904112308553,None,0,229.16510009765625,-1,0,0,-2,-1,0,1,0,1756999388552996397
0,0.52876544,20250904112308553,None,0,229.16510009765625,0,-1,-3,3,1,0,-2,-1,1756999388553191661
0,0.543745517,20250904112308568,None,0,229.64105224609375,-1,0,0,-5,-2,0,2,0,1756999388568018198
0,0.544024229,20250904112308568,None,0,229.64105224609375,-1,4,0,-4,0,-2,-4,-1,1756999388568180322
0,0.551055431,20250904112308575,None,0,229.64105224609375,1,-3,-3,0,0,-4,-3,-3,1756999388575490474
0,0.551166296,20250904112308575,None,0,229.64105224609375,-2,0,-2,-2,2,0,4,1,1756999388575624227
0,0.55858469,20250904112308583,None,0,228.92713928222656,-2,-2,-1,-2,-1,-4,-1,1,1756999388583036661
0,0.558725834,20250904112308583,None,0,228.92713928222656,-1,0,-1,-2,-5,1,1,0,1756999388583236694
0,0.573517561,20250904112308598,None,0,228.6891632080078,1,0,4,0,1,-2,-2,-1,1756999388597957372
0,0.573667526,20250904112308598,None,0,228.6891632080078,-4,1,-3,-3,1,-1,-1,0,1756999388598130226
0,0.581373453,20250904112308606,None,0,228.6891632080078,0,2,-4,-1,-1,-3,-2,1,1756999388605540513
0,0.581661701,20250904112308606,None,0,228.6891632080078,-4,-9,-2,-1,-1,2,2,2,1756999388605692148
0,0.58850646,20250904112308613,None,0,230.1169891357422,1,-1,0,-1,1,0,-1,-4,1756999388612963676
