gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,futek
1,9.255611896,20250904111710036,None,3678,0,-4,-3,0,-3,-11,-23,-3,1756999030036064147,10.232709884643555
1,9.255738735,20250904111710036,None,3678,0,-1,0,0,3,5,10,-2,1756999030036213397,10.232709884643555
1,9.263029814,20250904111710043,None,3677,-1,-2,-3,2,0,0,7,1,1756999030043543100,9.518799781799316
1,9.263132095,20250904111710043,None,3677,-2,-4,-1,-4,-3,-1,-2,1,1756999030043668508,9.518799781799316
1,9.270684004,20250904111710051,None,3675,-1,0,-4,-4,-5,-5,-13,-4,1756999030051062107,12.374439239501953
1,9.270839929,20250904111710051,None,3675,0,1,1,1,1,2,8,1,1756999030051209926,12.374439239501953
1,9.285659552,20250904111710066,None,3673,2,3,-4,1,-1,3,9,0,1756999030066067457,14.75413990020752
1,9.285802126,20250904111710066,None,3673,-4,-1,-1,-2,0,-1,-5,-2,1756999030066201686,14.75413990020752
1,9.29306817,20250904111710073,None,3672,-1,-3,-4,-4,-6,-3,-9,1,1756999030073580265,14.75413990020752
1,9.293197155,20250904111710073,None,3672,-3,-4,1,0,-3,-3,-2,-4,1756999030073701620,14.75413990020752
1,9.300581694,20250904111710081,None,3672,3,-4,-7,-3,-1,-5,-2,4,1756999030081068754,6.187219619750977
1,9.300730705,20250904111710081,None,3672,-3,-3,0,-2,0,2,6,-8,1756999030081181764,6.187219619750977
1,9.315545797,20250904111710096,None,3670,0,-2,3,-1,0,4,9,3,1756999030096020221,6.6631598472595215
1,9.315666199,20250904111710096,None,3670,0,0,-2,-1,-3,-1,-10,-2,1756999030096143722,6.6631598472595215
1,9.323029756,20250904111710103,None,3669,3,3,-2,0,-2,-4,-3,-4,1756999030103549718,12.612409591674805
1,9.323140383,20250904111710103,None,3669,-1,-2,1,5,-1,0,1,-2,1756999030103669404,12.612409591674805
1,9.33046937,20250904111710111,None,3668,-1,-3,1,-2,0,0,0,-2,1756999030111001491,12.612409591674805
1,9.330582619,20250904111710111,None,3668,-2,0,-6,-5,-5,-3,-6,-1,1756999030111108541,12.612409591674805
1,9.345513582,20250904111710126,None,3667,-2,-1,-1,2,-1,-6,-16,-2,1756999030126021862,9.994739532470703
1,9.345666885,20250904111710126,None,3667,1,1,0,1,2,4,13,3,1756999030126140356,9.994739532470703
1,9.353037596,20250904111710133,None,3665,0,1,-4,2,-1,0,1,-1,1756999030133522748,12.612409591674805
1,9.35315156,20250904111710133,None,3665,-4,-2,3,-2,-2,-7,-7,1,1756999030133636713,12.612409591674805
1,9.360558033,20250904111710141,None,3665,-1,-1,-10,-5,-1,0,-8,-3,1756999030141055583,6.901129722595215
1,9.360660791,20250904111710141,None,3665,1,-15,-1,-2,0,3,15,4,1756999030141182422,6.901129722595215
1,9.375614405,20250904111710156,None,3663,3,2,2,0,2,1,-10,-4,1756999030155985116,14.516169548034668
1,9.37573123,20250904111710156,None,3663,-3,-1,-1,1,-5,3,18,4,1756999030156064271,14.516169548034668
1,9.383010149,20250904111710163,None,3662,0,1,-1,1,-2,-2,1,2,1756999030163511753,6.187219619750977
1,9.383110046,20250904111710163,None,3662,0,-2,1,0,0,0,-2,-2,1756999030163627862,6.187219619750977
1,9.390462398,20250904111710171,None,3661,-4,0,-3,-3,-3,-10,-26,-8,1756999030170988559,14.992109298706055
1,9.39058423,20250904111710171,None,3661,0,-1,3,0,-1,2,15,5,1756999030171098947,14.992109298706055
1,9.405576706,20250904111710186,None,3659,-1,0,-4,0,-3,-1,-5,-2,1756999030186032533,13.564290046691895
1,9.40571475,20250904111710186,None,3659,-2,0,-1,0,3,2,8,2,1756999030186146974,13.564290046691895
1,9.413067818,20250904111710193,None,3659,0,1,-5,0,-1,0,-6,0,1756999030193518400,13.564290046691895
1,9.413274288,20250904111710193,None,3658,-1,-3,0,-2,-1,-3,-1,-4,1756999030193629980,13.564290046691895
1,9.420577288,20250904111710201,None,3658,0,-1,2,-2,-2,-2,-16,0,1756999030201035022,9.04286003112793
1,9.420706034,20250904111710201,None,3658,2,1,-4,-3,0,2,19,1,1756999030201174020,9.04286003112793
1,9.435630321,20250904111710216,None,3655,-1,-3,0,-1,-2,1,-1,0,1756999030216048955,12.136469841003418
1,9.435782194,20250904111710216,None,3655,3,-1,-1,-1,-3,-4,-12,3,1756999030216194868,12.136469841003418
1,9.443073034,20250904111710223,None,3655,-2,3,1,3,0,2,3,2,1756999030223543405,7.37706995010376
1,9.443220138,20250904111710223,None,3655,2,-1,-2,0,-2,1,10,4,1756999030223680257,7.37706995010376
1,9.450585365,20250904111710231,None,3655,1,-2,0,-1,0,-3,-13,-5,1756999030231001377,7.37706995010376
1,9.450861931,20250904111710231,None,3653,-2,-2,-5,-4,-1,3,9,-4,1756999030231150627,7.37706995010376
1,9.465498924,20250904111710246,None,3652,-3,0,4,-2,-4,-1,3,-4,1756999030246010541,6.187219619750977
1,9.465631962,20250904111710246,None,3652,-3,1,-1,-1,-2,-2,-4,-1,1756999030246129035,6.187219619750977
1,9.473016739,20250904111710253,None,3651,1,1,-2,-3,-3,-4,-3,-1,1756999030253528594,14.75413990020752
1,9.47318697,20250904111710253,None,3651,1,0,-5,-8,-5,-5,-6,-3,1756999030253642559,14.75413990020752
1,9.48054719,20250904111710261,None,3650,-2,-1,-4,-1,-3,-9,-38,-9,1756999030261009454,6.425189971923828
1,9.480649233,20250904111710261,None,3650,2,2,1,0,1,10,43,10,1756999030261137485,6.425189971923828
1,9.495725632,20250904111710276,None,3648,-1,-2,1,2,0,-1,2,-5,1756999030276108741,13.564290046691895
1,9.495880365,20250904111710276,None,3648,-2,-4,-1,-6,-2,-4,-11,-3,1756999030276284933,13.564290046691895
1,9.503005743,20250904111710283,None,3648,-2,2,0,0,2,1,-2,2,1756999030283532142,8.804889678955078
1,9.503108263,20250904111710283,None,3648,0,-4,1,1,1,-3,-10,-3,1756999030283666133,8.804889678955078
1,9.510507822,20250904111710291,None,3647,1,-2,0,-1,-1,2,-3,-3,1756999030291015148,10.946619987487793
1,9.510615349,20250904111710291,None,3647,-3,-2,0,0,0,0,-3,1,1756999030291141748,10.946619987487793
1,9.525426388,20250904111710306,None,3645,0,3,-2,-2,-5,-6,-17,0,1756999030305979251,8.328949928283691
1,9.525510311,20250904111710306,None,3645,1,-3,-1,-2,2,-1,7,-3,1756999030306093454,8.328949928283691
1,9.532999754,20250904111710313,None,3643,-1,1,-1,0,3,1,9,1,1756999030313518047,8.328949928283691
1,9.533103227,20250904111710313,None,3643,-2,-1,0,-2,-3,-1,4,-2,1756999030313637495,8.328949928283691
1,9.540633201,20250904111710321,None,3643,0,2,-3,-1,3,-8,-17,-4,1756999030321029186,14.278200149536133
1,9.540843248,20250904111710321,None,3642,-1,-3,1,-3,-1,3,14,2,1756999030321216583,14.278200149536133
1,9.555595875,20250904111710336,None,3641,-5,-2,-6,-3,-2,1,4,-1,1756999030335965156,14.75413990020752
1,9.555772781,20250904111710336,None,3641,-3,-10,1,0,0,-1,-4,1,1756999030336128473,14.75413990020752
1,9.562990665,20250904111710343,None,3640,-1,2,-1,-1,1,-9,-27,-8,1756999030343453168,6.425189971923828
1,9.563109398,20250904111710343,None,3640,1,-1,-3,-2,0,9,42,10,1756999030343562841,6.425189971923828
1,9.570458174,20250904111710351,None,3639,1,-2,-2,2,-3,1,-2,-1,1756999030350924968,6.425189971923828
1,9.57060647,20250904111710351,None,3639,1,0,0,2,1,-4,-10,-6,1756999030351065397,6.425189971923828
1,9.58563137,20250904111710366,None,3638,-1,0,2,-1,4,1,-5,0,1756999030366036891,8.328949928283691
1,9.585785866,20250904111710366,None,3638,-1,1,-1,1,0,0,17,3,1756999030366192817,8.328949928283691
1,9.593052626,20250904111710373,None,3637,-1,-1,0,1,0,-4,-15,-3,1756999030373527765,11.42255973815918
1,9.593165636,20250904111710373,None,3637,1,1,1,-2,-5,-4,-1,-1,1756999030373648643,11.42255973815918
1,9.60057354,20250904111710381,None,3635,-1,1,1,-2,-5,0,6,0,1756999030381028652,11.42255973815918
1,9.600697279,20250904111710381,None,3635,-2,-2,-2,-1,1,0,-3,-8,1756999030381168842,11.42255973815918
1,9.615656853,20250904111710396,None,3633,-3,1,-7,0,-3,1,-6,-1,1756999030396044492,9.04286003112793
1,9.615781546000001,20250904111710396,None,3633,-2,-2,2,-2,-1,-2,-2,1,1756999030396184921,9.04286003112793
1,9.623046875,20250904111710403,None,3633,0,-1,0,2,-1,1,4,2,1756999030403504371,13.088349342346191
1,9.623167753,20250904111710403,None,3633,0,-4,0,-1,0,-5,-8,-3,1756999030403642892,13.088349342346191
1,9.630663633,20250904111710411,None,3632,-3,-2,1,2,-1,1,1,1,1756999030410965204,5.949249744415283
1,9.630809784,20250904111710411,None,3632,-1,-1,-5,-2,-6,-1,-14,-2,1756999030411091804,5.949249744415283
1,9.645556927,20250904111710426,None,3630,1,2,8,5,4,5,22,6,1756999030426017045,5.949249744415283
1,9.645755291,20250904111710426,None,3630,0,-4,-10,-3,-2,-4,-8,-3,1756999030426170349,5.949249744415283
1,9.653271913,20250904111710433,None,3629,-3,-1,3,1,0,3,13,-1,1756999030433569431,5.949249744415283
1,9.653428078,20250904111710434,None,3629,-1,0,-3,2,0,-4,-10,-2,1756999030433692455,14.040229797363281
1,9.660722017,20250904111710441,None,3629,0,1,1,2,0,-5,-6,1,1756999030441018819,14.040229797363281
1,9.660848141,20250904111710441,None,3629,0,-1,-4,-1,-2,1,12,-1,1756999030441145420,14.040229797363281
1,9.675781727,20250904111710456,None,3627,0,-3,-4,-1,-2,-9,-17,-5,1756999030456008672,12.374439239501953
1,9.675927399999999,20250904111710456,None,3627,2,0,0,2,0,5,-2,-3,1756999030456139326,12.374439239501953
1,9.683186769,20250904111710463,None,3626,-1,-3,0,-1,-1,1,7,-1,1756999030463452339,10.232709884643555
1,9.68330574,20250904111710464,None,3626,-2,15,0,-3,0,-4,-14,-2,1756999030463575601,10.232709884643555
1,9.690515518,20250904111710471,None,3625,2,-1,-2,-1,-2,0,4,4,1756999030470953464,9.280829429626465
1,9.690664768,20250904111710471,None,3625,1,3,1,1,-1,0,-2,-2,1756999030471084356,9.280829429626465
1,9.705848455,20250904111710486,None,3623,-1,-7,-4,-1,-1,-8,-23,-4,1756999030486054420,13.564290046691895
1,9.70598197,20250904111710486,None,3623,2,-1,1,1,-1,6,20,3,1756999030486197233,13.564290046691895
1,9.713275671,20250904111710494,None,3622,0,0,3,0,0,1,2,-1,1756999030493554592,6.425189971923828
1,9.713396311,20250904111710494,None,3622,-1,-3,-6,-3,-2,-4,-6,-3,1756999030493683099,6.425189971923828
1,9.736250639,20250904111710516,None,3619,-1,-2,0,-2,-1,-1,2,2,1756999030516668081,5.71127986907959
1,9.736394405,20250904111710517,None,3619,1,-1,2,-2,-1,-5,-9,-3,1756999030516812324,5.71127986907959
1,9.736996889,20250904111710517,None,3619,0,-3,-1,0,-2,-1,-1,-2,1756999030517445087,14.278200149536133
1,9.737116575,20250904111710517,None,3619,0,0,-2,2,-1,-6,-14,-2,1756999030517552852,14.278200149536133
1,9.75054431,20250904111710531,None,3618,1,2,-3,-3,-1,6,25,5,1756999030530983448,7.37706995010376
1,9.750682354,20250904111710531,None,3618,-3,1,-1,-4,-3,-1,-1,-5,1756999030531115770,7.37706995010376
1,9.757997513,20250904111710538,None,3617,2,-3,1,-1,1,-4,-2,0,1756999030538496017,12.374439239501953
1,9.758372784,20250904111710539,None,3617,-2,-3,-4,0,-1,-9,-27,-7,1756999030538628339,12.374439239501953
1,9.765655994,20250904111710546,None,3616,0,-5,0,1,-1,5,17,3,1756999030545973062,9.756770133972168
1,9.765881777,20250904111710546,None,3616,-1,4,-1,-3,1,0,3,0,1756999030546098947,9.756770133972168
1,9.77315712,20250904111710553,None,3615,-4,0,-4,-2,-1,-5,-23,-3,1756999030553471803,9.756770133972168
1,9.773349047,20250904111710554,None,3615,-1,-1,0,-3,-5,3,18,4,1756999030553613901,9.756770133972168
1,9.788275242,20250904111710569,None,3613,-1,1,0,3,-1,1,0,3,1756999030568521976,12.612409591674805
1,9.788553238,20250904111710569,None,3613,0,-2,1,3,1,0,3,-2,1756999030568695306,12.612409591674805
1,9.795729399,20250904111710576,None,3612,1,4,0,2,1,-1,-7,-1,1756999030576019763,6.6631598472595215
1,9.795938969,20250904111710576,None,3612,-4,12,-1,-3,-5,-1,-5,-5,1756999030576159715,6.6631598472595215
1,9.803161144,20250904111710583,None,3611,-3,0,-1,0,-2,-4,-17,-6,1756999030583482027,14.516169548034668
1,9.803362369,20250904111710584,None,3611,1,-1,0,2,-1,3,17,3,1756999030583611488,14.516169548034668
1,9.818139315,20250904111710598,None,3610,-2,-2,-2,1,-1,-2,-6,2,1756999030598478078,5.71127986907959
1,9.818360567,20250904111710599,None,3610,0,-1,-6,-3,-4,-9,-23,-4,1756999030598600149,5.71127986907959
1,9.825694561,20250904111710606,None,3609,-2,-1,5,2,3,3,4,-5,1756999030605924844,14.516169548034668
1,9.825975656,20250904111710606,None,3609,-2,-1,-2,1,0,2,22,2,1756999030606059312,14.516169548034668
1,9.833343267,20250904111710614,None,3608,0,3,5,3,0,0,-5,-1,1756999030613617181,6.425189971923828
1,9.833575964,20250904111710614,None,3608,-2,-1,-11,0,-4,-7,-2,1,1756999030613784313,6.425189971923828
1,9.848236084,20250904111710628,None,3606,4,1,-2,-1,-4,-2,-10,2,1756999030628538846,9.280829429626465
1,9.848456859,20250904111710629,None,3606,-5,-5,-4,0,0,6,12,-2,1756999030628688812,9.280829429626465
1,9.855785131,20250904111710636,None,3606,-4,1,6,0,2,-2,-4,-1,1756999030635990381,9.280829429626465
1,9.856084108,20250904111710636,None,3605,-2,-5,0,-1,0,1,-1,-4,1756999030636119842,9.280829429626465
1,9.863244533,20250904111710643,None,3605,0,1,0,-3,0,-7,-17,-2,1756999030643515586,10.232709884643555
1,9.863605261,20250904111710644,None,3605,3,1,0,1,0,5,9,4,1756999030643643856,10.232709884643555
1,9.878217459,20250904111710658,None,3603,-3,0,-1,-4,-3,0,-2,-4,1756999030658507347,7.139100074768066
1,9.87843442,20250904111710659,None,3603,-1,-2,-1,-3,-1,0,8,2,1756999030658664464,7.139100074768066
1,9.88541007,20250904111710666,None,3601,0,-3,-1,-1,-1,0,-5,1,1756999030665838956,14.516169548034668
1,9.885554075,20250904111710666,None,3601,-6,4,-2,3,2,-10,-33,-10,1756999030665959119,14.516169548034668
1,9.892804384,20250904111710673,None,3600,-2,2,-1,1,0,12,39,2,1756999030673302888,14.516169548034668
1,9.892907143,20250904111710673,None,3600,1,-2,0,5,2,0,0,-1,1756999030673411607,14.516169548034668
1,9.908129454000001,20250904111710688,None,3599,-4,-1,-1,-4,-2,-5,-9,-1,1756999030688488006,14.75413990020752
1,9.908267259,20250904111710688,None,3599,-1,1,-2,-4,-3,-5,-6,0,1756999030688630104,14.75413990020752
1,9.915565491,20250904111710696,None,3598,0,-3,-3,0,-1,2,3,1,1756999030695987701,6.6631598472595215
1,9.915703535,20250904111710696,None,3598,-2,-1,5,-3,-1,0,2,-1,1756999030696122884,6.6631598472595215
1,9.923029899,20250904111710703,None,3597,2,5,-1,-1,-5,-1,6,2,1756999030703502893,6.6631598472595215
1,9.923251629,20250904111710703,None,3597,1,0,1,-1,0,2,10,1,1756999030703627586,12.850379943847656
1,9.93799901,20250904111710718,None,3596,-4,-1,-1,2,-1,-5,-24,-8,1756999030718465805,9.280829429626465
1,9.938128471,20250904111710718,None,3596,-2,-2,-8,-2,0,7,17,1,1756999030718611955,9.280829429626465
1,9.945483684,20250904111710726,None,3595,-1,-4,2,0,-2,-5,-4,-3,1756999030725959777,10.946619987487793
1,9.945701122,20250904111710726,None,3595,0,-2,1,-1,-1,-6,-10,0,1756999030726088762,10.946619987487793
1,9.952946424,20250904111710733,None,3593,-2,0,-2,4,-1,-6,-8,-3,1756999030733439207,12.136469841003418
1,9.953114509,20250904111710733,None,3593,1,-1,-1,1,1,4,11,2,1756999030733566761,12.136469841003418
1,9.967933893,20250904111710748,None,3591,-4,-3,-1,-1,-5,-2,-3,-3,1756999030748440027,7.615039825439453
1,9.968044996,20250904111710748,None,3591,-1,-3,0,-2,2,-1,-14,-5,1756999030748566389,7.615039825439453
1,9.975512265999999,20250904111710756,None,3590,-1,-1,-2,0,-3,-2,8,6,1756999030755983114,14.278200149536133
1,9.975655317,20250904111710756,None,3590,-3,-3,-2,1,-2,-1,-6,-2,1756999030756133794,14.278200149536133
1,9.982953548,20250904111710763,None,3590,-1,-1,1,0,2,2,8,1,1756999030763458251,6.187219619750977
1,9.983057022,20250904111710763,None,3590,-2,3,3,-2,-1,-1,-2,-1,1756999030763574361,6.187219619750977
1,9.997949839,20250904111710778,None,3588,-2,-3,-1,0,-3,-7,-7,-1,1756999030778436422,6.187219619750977
1,9.998124599,20250904111710778,None,3588,1,-1,1,0,3,2,-8,-2,1756999030778568744,6.187219619750977
1,10.005451679,20250904111710786,None,3587,-4,-1,-2,-3,-3,2,5,1,1756999030785932779,13.564290046691895
1,10.005623579,20250904111710786,None,3587,-1,-1,2,1,0,0,6,-1,1756999030786079168,13.564290046691895
1,10.013252735,20250904111710793,None,3586,-1,-1,-8,0,-5,-3,-3,-3,1756999030793460369,13.564290046691895
1,10.013600826,20250904111710794,None,3586,-2,-1,1,0,-5,-4,-8,-3,1756999030793621063,8.566919326782227
1,10.028202295,20250904111710808,None,3585,-3,-2,0,-4,0,-1,7,2,1756999030808472156,10.946619987487793
1,10.028425217,20250904111710809,None,3585,-3,-2,-1,-2,-2,1,6,1,1756999030808606386,10.946619987487793
1,10.035516977,20250904111710816,None,3584,0,1,0,-1,0,-3,-16,-6,1756999030815906763,10.232709884643555
1,10.035871506,20250904111710816,None,3584,2,3,-1,-1,-1,3,13,2,1756999030816020250,10.232709884643555
1,10.043259382,20250904111710823,None,3583,3,-1,0,0,-2,-4,-6,-2,1756999030823545694,7.8530097007751465
1,10.043459654,20250904111710824,None,3583,2,-14,-3,-1,2,-2,-4,-1,1756999030823722839,7.8530097007751465
1,10.058133364,20250904111710838,None,3580,-1,9,-1,-5,0,-2,-8,-2,1756999030838450193,14.040229797363281
1,10.058325529,20250904111710839,None,3580,-2,-2,-2,-1,-2,0,2,0,1756999030838596582,14.040229797363281
1,10.065582991,20250904111710846,None,3580,0,1,-1,0,-1,3,-2,0,1756999030845908164,6.187219619750977
1,10.066037416,20250904111710846,None,3580,-3,0,-2,0,0,-10,-20,-5,1756999030846050739,6.187219619750977
1,10.073171615,20250904111710853,None,3579,0,-1,-1,-2,2,-2,5,-4,1756999030853483438,14.75413990020752
1,10.073384046,20250904111710854,None,3579,-5,-3,-2,-1,-1,8,18,4,1756999030853622198,14.75413990020752
1,10.088175058,20250904111710868,None,3577,-2,-1,0,-3,-5,0,2,-5,1756999030868491172,14.040229797363281
1,10.088387966,20250904111710869,None,3577,3,1,0,-1,3,2,10,4,1756999030868631124,14.040229797363281
1,10.095733881,20250904111710876,None,3576,-2,3,-2,2,-4,-5,-13,-4,1756999030875939846,14.040229797363281
1,10.095930576,20250904111710876,None,3576,-1,-4,-1,-4,-3,-4,2,-3,1756999030876069307,14.040229797363281
1,10.103207826,20250904111710883,None,3576,-3,1,-8,-2,1,3,-5,-2,1756999030883465290,8.09097957611084
1,10.103397369,20250904111710884,None,3576,0,-1,-1,-3,-2,0,-7,0,1756999030883577108,8.09097957611084
1,10.118336201,20250904111710899,None,3573,-3,-3,0,1,-3,1,-4,-2,1756999030898458957,10.946619987487793
1,10.118598223,20250904111710899,None,3573,0,-1,-1,0,-1,-2,6,4,1756999030898596525,10.946619987487793
1,10.125694036,20250904111710906,None,3573,-1,1,-3,2,0,1,5,-2,1756999030905903577,8.566919326782227
1,10.125896215,20250904111710906,None,3573,0,-1,-1,-1,-4,-4,-7,-4,1756999030906018018,8.566919326782227
1,10.133238315,20250904111710913,None,3571,0,0,3,-1,-1,-5,-2,-1,1756999030913423776,8.566919326782227
1,10.133556604,20250904111710914,None,3571,-3,-3,-2,-3,0,-1,-3,-1,1756999030913553714,8.566919326782227
1,10.148214817,20250904111710928,None,3570,-1,-1,0,-3,-1,2,14,0,1756999030928406000,6.187219619750977
1,10.148433208,20250904111710929,None,3570,-1,-3,-3,-1,1,-2,-6,-6,1756999030928535223,6.187219619750977
1,10.155719757,20250904111710936,None,3569,0,0,-1,0,-2,-1,-9,0,1756999030935947895,14.75413990020752
1,10.155927658,20250904111710936,None,3569,2,0,-1,0,0,5,15,3,1756999030936062574,14.75413990020752
1,10.163265943,20250904111710944,None,3568,0,1,-3,0,-3,-2,2,0,1756999030943473100,5.949249744415283
1,10.163478613,20250904111710944,None,3568,1,2,2,2,1,0,-2,0,1756999030943611383,5.949249744415283
1,10.178412676,20250904111710959,None,3567,0,-1,-2,-2,0,-4,-15,-5,1756999030958527565,14.278200149536133
1,10.178759813,20250904111710959,None,3567,1,1,0,0,1,-3,-3,4,1756999030958713054,14.278200149536133
1,10.1857512,20250904111710966,None,3566,-5,-4,-3,-2,-2,-4,-8,-4,1756999030965918540,7.615039825439453
1,10.185950041,20250904111710966,None,3566,0,-18,-4,1,-1,-2,-9,-2,1756999030966054677,7.615039825439453
1,10.193202257,20250904111710973,None,3565,-5,2,-2,-5,-2,-4,-2,-4,1756999030973446130,11.898499488830566
1,10.193390846,20250904111710974,None,3565,0,-2,2,0,0,1,-2,3,1756999030973581552,11.898499488830566
1,10.208316803,20250904111710989,None,3563,0,-3,0,2,1,1,7,1,1756999030988477468,9.04286003112793
1,10.208553314,20250904111710989,None,3563,2,-4,1,-1,-2,-1,0,1,1756999030988633871,9.04286003112793
1,10.215790272,20250904111710996,None,3563,0,-1,-2,1,-1,-4,-8,-4,1756999030996022939,9.04286003112793
1,10.2159338,20250904111710996,None,3563,-2,1,0,-1,0,7,16,3,1756999030996168375,9.04286003112793
1,10.223188162,20250904111711003,None,3561,1,3,-2,-1,2,-1,-7,0,1756999031003453731,13.088349342346191
1,10.223509312,20250904111711004,None,3561,-1,1,-1,-3,-4,-1,-1,1,1756999031003603696,13.088349342346191
1,10.238131523,20250904111711018,None,3559,0,-4,-4,-3,-2,-5,-11,0,1756999031018442869,14.516169548034668
1,10.238349676,20250904111711019,None,3559,1,2,-3,0,1,6,10,0,1756999031018576622,14.516169548034668
1,10.245659351,20250904111711026,None,3558,3,-1,-1,0,-4,-7,-10,-3,1756999031025944471,5.949249744415283
1,10.245902538,20250904111711026,None,3558,-1,2,1,1,-1,2,5,-1,1756999031026091814,5.949249744415283
1,10.253185272,20250904111711033,None,3557,3,0,-1,-2,-1,-3,-8,-3,1756999031033411026,5.949249744415283
1,10.253370523,20250904111711034,None,3557,-2,-2,0,2,-1,-7,-25,-6,1756999031033530473,5.949249744415283
1,10.268156528,20250904111711048,None,3556,0,2,-1,-2,-1,6,32,6,1756999031048451900,6.901129722595215
1,10.268376589,20250904111711049,None,3556,-2,0,0,3,3,1,1,2,1756999031048618793,6.901129722595215
1,10.275702715,20250904111711056,None,3555,-2,-4,-3,-5,0,-7,-24,-8,1756999031055982351,12.374439239501953
1,10.27591896,20250904111711056,None,3555,-3,1,2,-4,-3,0,11,0,1756999031056131362,12.374439239501953
1,10.283174753,20250904111711063,None,3554,4,0,2,-1,0,5,11,3,1756999031063476800,9.994739532470703
1,10.283390045,20250904111711064,None,3554,-3,-4,1,1,1,0,-5,1,1756999031063623189,9.994739532470703
1,10.298085213,20250904111711078,None,3553,-1,1,-1,0,2,-2,-3,-3,1756999031078425407,9.994739532470703
1,10.298275947,20250904111711079,None,3553,-2,3,1,-2,-1,-5,-11,-2,1756999031078571796,9.994739532470703
1,10.305712223,20250904111711086,None,3551,-4,1,-3,-2,-3,2,4,-2,1756999031085921764,12.850379943847656
1,10.305917263,20250904111711086,None,3551,0,-2,-1,-1,-1,1,5,1,1756999031086071729,12.850379943847656
1,10.313038349,20250904111711093,None,3550,2,-1,-1,3,-3,1,1,-1,1756999031093475580,6.901129722595215
1,10.313209772,20250904111711093,None,3550,-1,-16,-4,1,1,-2,0,2,1756999031093646287,6.901129722595215
1,10.327930927,20250904111711108,None,3548,0,2,1,-1,-1,0,7,-1,1756999031108437776,14.278200149536133
1,10.328062534,20250904111711108,None,3548,0,-1,1,0,-1,0,-5,-1,1756999031108593463,14.278200149536133
1,10.335376739,20250904111711116,None,3548,-2,0,0,2,1,2,6,-1,1756999031115894556,6.187219619750977
1,10.335479498,20250904111711116,None,3548,-2,-1,-2,-2,-3,-4,-8,0,1756999031116012334,6.187219619750977
1,10.343158007,20250904111711123,None,3547,-1,2,1,0,-3,-1,-1,-3,1756999031123460054,14.75413990020752
1,10.343451261,20250904111711124,None,3546,0,-5,-3,0,-2,4,17,1,1756999031123596191,14.75413990020752
1,10.358012438,20250904111711138,None,3545,0,-1,-6,-3,1,-5,-14,-5,1756999031138451099,12.612409591674805
1,10.358128071,20250904111711138,None,3545,1,0,6,4,0,3,11,1,1756999031138599157,12.612409591674805
1,10.365494966,20250904111711146,None,3544,-3,-1,2,-3,-1,-3,-6,0,1756999031145966291,9.04286003112793
1,10.365637302,20250904111711146,None,3544,1,0,1,0,1,1,8,3,1756999031146164894,9.04286003112793
1,10.372909307,20250904111711153,None,3543,-4,-1,-3,1,-2,1,0,1,1756999031153429508,9.04286003112793
1,10.373016357000001,20250904111711153,None,3543,-2,0,-1,1,-4,-12,-30,-10,1756999031153575897,9.04286003112793
1,10.387963056,20250904111711168,None,3541,2,2,-2,3,2,10,30,8,1756999031168443202,12.374439239501953
1,10.388072729,20250904111711168,None,3541,-1,1,1,-2,-4,1,7,1,1756999031168625831,12.374439239501953
1,10.395590067,20250904111711176,None,3540,0,-1,-3,1,0,-2,-8,0,1756999031175994157,7.37706995010376
1,10.395771742,20250904111711176,None,3540,2,-2,-1,-3,1,-1,-2,0,1756999031176201820,7.37706995010376
1,10.403089523,20250904111711183,None,3539,0,1,-1,-1,-2,7,13,3,1756999031183475732,14.516169548034668
1,10.403296947,20250904111711184,None,3539,1,5,0,-2,-1,-2,-3,-3,1756999031183630228,14.516169548034668
1,10.41798377,20250904111711198,None,3537,-2,-5,2,0,-1,-2,5,-3,1756999031198393821,14.516169548034668
1,10.418254137,20250904111711198,None,3537,0,-3,-2,2,-1,-3,-9,0,1756999031198650121,14.516169548034668
1,10.425487041,20250904111711206,None,3537,0,1,-2,-2,-1,-1,2,3,1756999031205996036,14.516169548034668
1,10.42561388,20250904111711206,None,3537,-2,-2,-3,-2,-2,-3,-3,0,1756999031206138849,14.516169548034668
1,10.433134556,20250904111711213,None,3536,-1,1,-2,2,0,-4,-10,-1,1756999031213596105,6.187219619750977
1,10.433261633,20250904111711213,None,3536,-1,2,-4,1,0,0,9,1,1756999031213747978,6.187219619750977
1,10.447952032,20250904111711228,None,3534,-6,-6,0,-1,-3,2,-1,-4,1756999031228408336,8.328949928283691
1,10.448107958,20250904111711228,None,3534,1,-2,0,-1,-1,-1,2,-1,1756999031228554248,8.328949928283691
1,10.455592632,20250904111711236,None,3533,-1,-1,-1,-1,-3,-8,-21,-4,1756999031235979795,8.328949928283691
1,10.455739975,20250904111711236,None,3533,-1,0,4,-1,0,4,9,-3,1756999031236190795,8.328949928283691
1,10.462928772,20250904111711243,None,3533,-4,-1,1,4,2,1,6,-2,1756999031243379592,10.708649635314941
1,10.463057756,20250904111711243,None,3533,-2,-10,0,-4,-4,4,15,5,1756999031243496656,10.708649635314941
1,10.477941036,20250904111711258,None,3531,-5,-2,2,0,-1,-5,-12,-3,1756999031258399963,8.566919326782227
1,10.478101969,20250904111711258,None,3531,-4,-4,-11,-3,-1,0,7,-1,1756999031258552551,8.566919326782227
