gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.922674179,20250904113021445,None,2,231.5447998046875,-1,0,-1,-1,-2,-3,-2,-5,1756999821445163965
0,0.9228127,20250904113021445,None,2,231.5447998046875,-3,-7,-1,0,3,1,-3,0,1756999821445331096
0,0.930096149,20250904113021452,None,2,231.3068389892578,2,-2,-2,-2,-5,1,-2,3,1756999821452632427
0,0.930186272,20250904113021452,None,2,231.3068389892578,0,0,-2,0,4,-1,1,-1,1756999821452760219
0,0.937604189,20250904113021460,None,2,230.83090209960938,-4,-3,-1,0,-4,0,-1,-2,1756999821460136175
0,0.937702656,20250904113021460,None,2,230.83090209960938,0,-1,0,-4,0,-2,-2,-3,1756999821460269451
0,0.960771561,20250904113021483,None,2,230.59292602539062,1,2,-2,-3,-2,0,2,-2,1756999821483283042
0,0.960880041,20250904113021483,None,2,230.59292602539062,4,1,-6,-1,-2,-1,-1,-3,1756999821483428955
0,0.961476326,20250904113021484,None,2,232.020751953125,-4,0,-1,1,0,1,-1,0,1756999821484042406
0,0.961555243,20250904113021484,None,2,232.020751953125,-1,-1,0,0,-3,-2,-3,-4,1756999821484149217
0,0.967574358,20250904113021490,None,2,232.020751953125,3,-6,-2,-3,-2,-2,0,0,1756999821490120172
0,0.967648745,20250904113021490,None,2,232.020751953125,-2,-2,-4,-1,2,-2,-4,-4,1756999821490259647
0,0.982677698,20250904113021505,None,2,232.020751953125,1,2,0,-3,0,1,1,0,1756999821505148887
0,0.982807159,20250904113021505,None,2,232.020751953125,0,0,-1,-3,0,2,6,2,1756999821505367279
0,0.990560293,20250904113021513,None,2,230.83090209960938,0,6,0,0,1,0,4,-2,1756999821512649536
0,0.990803242,20250904113021513,None,2,230.83090209960938,-3,-3,-4,-3,-4,-4,-4,-2,1756999821512850284
0,0.997908831,20250904113021520,None,2,230.83090209960938,0,-2,0,2,4,0,-3,-3,1756999821520081758
0,0.99813056,20250904113021520,None,2,230.83090209960938,2,-2,-1,0,-2,-1,-2,0,1756999821520256519
0,1.013031721,20250904113021535,None,2,231.3068389892578,-1,-1,0,-2,-2,-1,-2,-3,1756999821535157918
0,1.013272285,20250904113021536,None,2,231.3068389892578,-2,0,-1,0,-1,1,0,0,1756999821535345554
0,1.020393133,20250904113021543,None,2,230.83090209960938,-1,2,-4,-4,-1,-3,0,-1,1756999821542581081
0,1.020644903,20250904113021543,None,2,230.83090209960938,-6,-8,-1,2,0,-2,0,0,1756999821542713403
0,1.027924299,20250904113021550,None,2,232.020751953125,1,0,0,-2,-3,-1,1,0,1756999821550102949
0,1.028166532,20250904113021550,None,2,232.020751953125,0,0,-4,-2,-7,1,1,0,1756999821550243616
0,1.04288435,20250904113021565,None,2,230.83090209960938,3,-1,-1,-1,-2,-3,-6,-4,1756999821565134048
